scenario,target_year,source_year,variant,xc_factor,h_ext,n,from_age,random_seed,age,survival
historical,2000,2000,central,0.9130924308641714,0.0003346109149408,1000000,0,2616868369,71,0.790462
historical,2000,2000,central,0.9130924308641714,0.0003346109149408,1000000,0,2616868369,72,0.769059
historical,2000,2000,central,0.9130924308641714,0.0003346109149408,1000000,0,2616868369,73,0.74562
historical,2000,2000,central,0.9130924308641714,0.0003346109149408,1000000,0,2616868369,74,0.720549
historical,2000,2000,central,0.9130924308641714,0.0003346109149408,1000000,0,2616868369,75,0.693379
historical,2000,2000,central,0.9130924308641714,0.0003346109149408,1000000,0,2616868369,76,0.664684
historical,2000,2000,central,0.9130924308641714,0.0003346109149408,1000000,0,2616868369,77,0.634128
historical,2000,2000,central,0.9130924308641714,0.0003346109149408,1000000,0,2616868369,78,0.601755
historical,2000,2000,central,0.9130924308641714,0.0003346109149408,1000000,0,2616868369,79,0.567213
historical,2000,2000,central,0.9130924308641714,0.0003346109149408,1000000,0,2616868369,80,0.531352
historical,2000,2000,central,0.9130924308641714,0.0003346109149408,1000000,0,2616868369,81,0.493879
historical,2000,2000,central,0.9130924308641714,0.0003346109149408,1000000,0,2616868369,82,0.455638
historical,2000,2000,central,0.9130924308641714,0.0003346109149408,1000000,0,2616868369,83,0.416994
historical,2000,2000,central,0.9130924308641714,0.0003346109149408,1000000,0,2616868369,84,0.378296
historical,2000,2000,central,0.9130924308641714,0.0003346109149408,1000000,0,2616868369,85,0.339671
historical,2000,2000,central,0.9130924308641714,0.0003346109149408,1000000,0,2616868369,86,0.301541
historical,2000,2000,central,0.9130924308641714,0.0003346109149408,1000000,0,2616868369,87,0.26458
historical,2000,2000,central,0.9130924308641714,0.0003346109149408,1000000,0,2616868369,88,0.228958
historical,2000,2000,central,0.9130924308641714,0.0003346109149408,1000000,0,2616868369,89,0.195298
historical,2000,2000,central,0.9130924308641714,0.0003346109149408,1000000,0,2616868369,90,0.164325
historical,2000,2000,central,0.9130924308641714,0.0003346109149408,1000000,0,2616868369,91,0.136142
historical,2000,2000,central,0.9130924308641714,0.0003346109149408,1000000,0,2616868369,92,0.110663
historical,2000,2000,central,0.9130924308641714,0.0003346109149408,1000000,0,2616868369,93,0.088133
historical,2000,2000,central,0.9130924308641714,0.0003346109149408,1000000,0,2616868369,94,0.069046
historical,2000,2000,central,0.9130924308641714,0.0003346109149408,1000000,0,2616868369,95,0.053007
historical,2000,2000,central,0.9130924308641714,0.0003346109149408,1000000,0,2616868369,96,0.039643
historical,2000,2000,central,0.9130924308641714,0.0003346109149408,1000000,0,2616868369,97,0.029134
historical,2000,2000,central,0.9130924308641714,0.0003346109149408,1000000,0,2616868369,98,0.020771
historical,2000,2000,central,0.9130924308641714,0.0003346109149408,1000000,0,2616868369,99,0.01433
historical,2000,2000,central,0.9130924308641714,0.0003346109149408,1000000,0,2616868369,100,0.009603
historical,2000,2000,central,0.9130924308641714,0.0003346109149408,1000000,0,2616868369,101,0.006105
historical,2000,2000,central,0.9130924308641714,0.0003346109149408,1000000,0,2616868369,102,0.003788
historical,2000,2000,central,0.9130924308641714,0.0003346109149408,1000000,0,2616868369,103,0.002239
historical,2000,2000,central,0.9130924308641714,0.0003346109149408,1000000,0,2616868369,104,0.001288
historical,2000,2000,central,0.9130924308641714,0.0003346109149408,1000000,0,2616868369,105,0.00072
historical,2000,2000,central,0.9130924308641714,0.0003346109149408,1000000,0,2616868369,106,0.000385
historical,2000,2000,central,0.9130924308641714,0.0003346109149408,1000000,0,2616868369,107,0.000215
historical,2000,2000,central,0.9130924308641714,0.0003346109149408,1000000,0,2616868369,108,0.000112
historical,2000,2000,central,0.9130924308641714,0.0003346109149408,1000000,0,2616868369,109,5e-05
historical,2000,2000,central,0.9130924308641714,0.0003346109149408,1000000,0,2616868369,110,2.4e-05
historical,2000,2000,central,0.9130924308641714,0.0003346109149408,1000000,0,2616868369,111,1.1e-05
historical,2000,2000,central,0.9130924308641714,0.0003346109149408,1000000,0,2616868369,112,7e-06
historical,2000,2000,central,0.9130924308641714,0.0003346109149408,1000000,0,2616868369,113,2e-06
historical,2000,2000,central,0.9130924308641714,0.0003346109149408,1000000,0,2616868369,114,2e-06
historical,2000,2000,central,0.9130924308641714,0.0003346109149408,1000000,0,2616868369,115,1e-06
historical,2000,2000,central,0.9130924308641714,0.0003346109149408,1000000,0,2616868369,116,0.0
historical,2000,2000,central,0.9130924308641714,0.0003346109149408,1000000,0,2616868369,117,0.0
historical,2000,2000,central,0.9130924308641714,0.0003346109149408,1000000,0,2616868369,118,0.0
historical,2000,2000,central,0.9130924308641714,0.0003346109149408,1000000,0,2616868369,119,0.0
historical,2000,2000,central,0.9130924308641714,0.0003346109149408,1000000,0,2616868369,120,0.0
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,0,1.0
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,1,0.999679
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,2,0.999397
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,3,0.999086
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,4,0.998763
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,5,0.998471
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,6,0.998188
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,7,0.99789
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,8,0.997604
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,9,0.997301
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,10,0.996999
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,11,0.99671
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,12,0.996379
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,13,0.996071
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,14,0.99576
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,15,0.995438
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,16,0.995133
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,17,0.994839
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,18,0.99453
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,19,0.99423
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,20,0.993906
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,21,0.993589
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,22,0.993246
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,23,0.992904
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,24,0.992565
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,25,0.99219
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,26,0.991843
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,27,0.991447
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,28,0.991035
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,29,0.990656
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,30,0.990266
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,31,0.989856
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,32,0.989439
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,33,0.988997
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,34,0.9885
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,35,0.988043
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,36,0.98754
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,37,0.986989
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,38,0.986416
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,39,0.985791
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,40,0.985152
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,41,0.984418
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,42,0.983627
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,43,0.98276
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,44,0.981873
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,45,0.980837
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,46,0.979684
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,47,0.978516
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,48,0.977115
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,49,0.97559
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,50,0.973875
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,51,0.972009
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,52,0.969937
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,53,0.967598
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,54,0.964969
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,55,0.962094
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,56,0.958693
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,57,0.954983
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,58,0.95082
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,59,0.946162
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,60,0.940822
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,61,0.93504
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,62,0.928407
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,63,0.921098
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,64,0.912801
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,65,0.90341
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,66,0.893083
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,67,0.881247
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,68,0.867929
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,69,0.853428
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,70,0.837383
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,71,0.819613
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,72,0.800295
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,73,0.779049
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,74,0.755724
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,75,0.730457
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,76,0.70303
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,77,0.673692
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,78,0.642178
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,79,0.609019
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,80,0.574204
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,81,0.537541
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,82,0.499872
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,83,0.460849
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,84,0.421284
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,85,0.381441
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,86,0.341732
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,87,0.302239
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,88,0.264433
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,89,0.228226
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,90,0.193827
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,91,0.162294
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,92,0.13339
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,93,0.107811
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,94,0.085494
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,95,0.066424
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,96,0.050555
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,97,0.037391
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,98,0.027008
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,99,0.018821
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,100,0.012641
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,101,0.008281
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,102,0.005231
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,103,0.003207
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,104,0.001901
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,105,0.001069
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,106,0.000603
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,107,0.000307
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,108,0.000149
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,109,6.9e-05
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,110,3.3e-05
historical,2000,2000,high,0.938790495342622,0.0002958362179156,1000000,0,3278406546,111,1.3e-05
